Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.000,24252,141.449,76.080,8.441,16.820,43.000,96.000,65.000,1980.000,6801.000,1.093,1969.000,1963.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.157,24252,134.942,68.055,9.352,17.185,42.000,96.000,65.000,1980.000,6801.000,1.093,1961.000,1955.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.670,24252,134.942,68.055,9.352,17.185,43.000,95.000,65.000,1980.000,6801.000,1.093,1959.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.184,24252,122.840,20.332,7.859,18.549,39.000,91.000,64.000,1980.000,6801.000,1.093,1959.000,1963.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.698,24252,122.840,20.332,7.859,18.549,41.000,95.000,65.000,1980.000,6801.000,1.093,1953.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.212,24252,143.375,113.329,8.575,19.354,44.000,96.000,65.000,1980.000,6801.000,1.093,1965.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.725,24252,143.375,113.329,8.575,19.354,47.000,97.000,65.000,1980.000,6801.000,1.093,1963.000,1950.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.239,24252,141.148,89.058,8.689,18.313,45.000,97.000,65.000,1980.000,6801.000,1.093,1957.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.752,24252,141.148,89.058,8.689,18.313,49.000,97.000,65.000,1980.000,6801.000,1.093,1967.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.266,24252,142.928,75.888,8.428,15.469,42.000,98.000,65.000,1980.000,6801.000,1.093,1959.000,1952.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.780,24252,142.928,75.888,8.428,15.469,47.000,98.000,65.000,1980.000,6801.000,1.093,1955.000,1959.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.295,24252,151.983,98.612,7.389,14.810,46.000,97.000,65.000,1980.000,6801.000,1.093,1951.000,1959.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.809,24252,151.983,98.612,7.389,14.810,50.000,97.000,65.000,1980.000,6801.000,1.093,1951.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.323,24252,151.371,112.761,7.474,14.818,47.000,98.000,65.000,1980.000,6801.000,1.093,1955.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.838,24252,151.371,112.761,7.474,14.818,50.000,98.000,65.000,1980.000,6801.000,1.093,1949.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.352,24252,146.111,88.377,7.383,15.333,42.000,95.000,65.000,1980.000,6801.000,1.093,1959.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.866,24252,146.111,88.377,7.383,15.333,44.000,99.000,65.000,1980.000,6801.000,1.093,1965.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.381,24252,151.441,120.925,8.500,15.768,47.000,99.000,65.000,1980.000,6801.000,1.093,1959.000,1965.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.896,24252,151.441,120.925,8.500,15.768,47.000,98.000,65.000,1980.000,6801.000,1.093,1959.000,1954.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.411,24252,149.226,122.808,7.513,15.863,47.000,99.000,65.000,1980.000,6801.000,1.093,1955.000,1950.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.926,24252,149.226,122.808,7.513,15.863,49.000,99.000,66.000,1980.000,6801.000,1.093,1951.000,1959.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.439,24252,144.109,100.723,8.691,17.622,53.000,97.000,65.000,1980.000,6801.000,1.093,1961.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.953,24252,144.109,100.723,8.691,17.622,57.000,99.000,66.000,1980.000,6801.000,1.093,1959.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.466,24252,137.940,109.859,9.939,17.931,60.000,99.000,66.000,1980.000,6801.000,1.093,1965.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.981,24252,137.940,109.859,9.939,17.931,51.000,99.000,65.000,1980.000,6801.000,1.093,1957.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.495,24252,124.492,95.203,8.570,18.055,44.000,97.000,66.000,1965.000,6801.000,1.093,1965.000,1957.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.008,24252,124.492,95.203,8.570,18.055,47.000,98.000,66.000,1965.000,6801.000,1.081,1953.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.523,24252,122.742,97.299,9.722,18.000,45.000,98.000,66.000,1950.000,6801.000,1.075,1961.000,1963.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.036,24252,122.742,97.299,9.722,18.000,49.000,98.000,66.000,1965.000,6801.000,1.081,1957.000,1959.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.551,24252,138.894,82.294,9.152,16.235,46.000,99.000,66.000,1965.000,6801.000,1.081,1955.000,1957.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.064,24252,138.894,82.294,9.152,16.235,45.000,99.000,66.000,1965.000,6801.000,1.081,1955.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.576,24252,143.424,99.989,8.372,16.508,42.000,99.000,66.000,1965.000,6801.000,1.081,1961.000,1954.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.090,24252,143.424,99.989,8.372,16.508,51.000,98.000,66.000,1965.000,6801.000,1.081,1949.000,1948.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.604,24252,150.008,119.811,8.892,16.561,45.000,99.000,66.000,1965.000,6801.000,1.081,1961.000,1950.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.117,24252,150.008,119.811,8.892,16.561,42.000,99.000,66.000,1965.000,6801.000,1.081,1961.000,1954.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.632,24252,150.111,126.341,7.914,14.631,42.000,99.000,66.000,1965.000,6801.000,1.081,1959.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.146,24252,147.368,108.725,7.739,14.536,49.000,98.000,66.000,1965.000,6801.000,1.081,1961.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.659,24252,147.368,108.725,7.739,14.536,45.000,99.000,65.000,1965.000,6801.000,1.081,1963.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.172,24252,147.368,108.725,7.739,14.536,41.000,99.000,65.000,1965.000,6801.000,1.081,1959.000,1954.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.686,24252,151.202,97.034,8.327,14.057,47.000,98.000,65.000,1965.000,6801.000,1.081,1953.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.200,24252,138.505,81.951,8.202,15.018,53.000,99.000,66.000,1965.000,6801.000,1.081,1959.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.713,24252,138.505,81.951,8.202,15.018,51.000,99.000,66.000,1965.000,6801.000,1.081,1971.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.226,24252,148.474,123.890,8.360,14.073,47.000,98.000,66.000,1965.000,6801.000,1.081,1965.000,1959.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.741,24252,148.474,123.890,8.360,14.073,49.000,99.000,66.000,1965.000,6801.000,1.081,1955.000,1959.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.254,24252,148.474,123.890,8.360,14.073,48.000,99.000,66.000,1965.000,6801.000,1.081,1959.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.768,24252,140.170,109.471,8.781,14.491,48.000,99.000,66.000,1965.000,6801.000,1.081,1967.000,1957.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.283,24252,152.435,132.586,7.115,14.536,52.000,98.000,65.000,1965.000,6801.000,1.081,1967.000,1954.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.797,24252,152.435,132.586,7.115,14.536,53.000,99.000,65.000,1965.000,6801.000,1.081,1953.000,1963.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.311,24252,136.476,107.393,8.481,16.810,49.000,99.000,66.000,1965.000,6801.000,1.081,1967.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.825,24252,136.476,107.393,8.481,16.810,49.000,98.000,66.000,1965.000,6801.000,1.081,1955.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.338,24252,135.558,107.958,8.069,17.352,47.000,99.000,66.000,1965.000,6801.000,1.081,1959.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.853,24252,135.558,107.958,8.069,17.352,48.000,99.000,66.000,1965.000,6801.000,1.081,1955.000,1954.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.366,24252,143.549,76.845,8.980,17.317,51.000,99.000,66.000,1965.000,6801.000,1.081,1957.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.881,24252,143.549,76.845,8.980,17.317,51.000,98.000,66.000,1965.000,6801.000,1.081,1957.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.394,24252,149.021,84.906,7.662,16.610,50.000,99.000,66.000,1965.000,6801.000,1.081,1959.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.908,24252,149.021,84.906,7.662,16.610,45.000,99.000,66.000,1965.000,6801.000,1.081,1961.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.423,24252,143.829,115.806,8.247,16.187,46.000,98.000,66.000,1965.000,6801.000,1.081,1963.000,1954.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.936,24252,143.829,115.806,8.247,16.187,42.000,99.000,66.000,1965.000,6801.000,1.081,1959.000,1954.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.450,24252,139.691,120.620,8.460,15.921,45.000,99.000,66.000,1965.000,6801.000,1.081,1947.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.963,24252,139.691,120.620,8.460,15.921,41.000,99.000,66.000,1965.000,6801.000,1.081,1951.000,1963.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.477,24252,139.439,85.054,9.145,16.523,45.000,98.000,66.000,1965.000,6801.000,1.081,1957.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.992,24252,139.439,85.054,9.145,16.523,42.000,99.000,66.000,1965.000,6801.000,1.081,1955.000,1969.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.504,24252,134.417,111.809,8.808,16.487,47.000,99.000,66.000,1965.000,6801.000,1.081,1957.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.018,24252,134.417,111.809,8.808,16.487,43.000,99.000,66.000,1965.000,6801.000,1.081,1957.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.530,24252,136.000,113.950,8.045,14.678,45.000,99.000,66.000,1965.000,6801.000,1.081,1959.000,1962.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33.045,24252,136.000,113.950,8.045,14.678,40.000,99.000,66.000,1965.000,6801.000,1.081,1972.000,1962.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33.560,24252,138.263,111.562,8.982,15.164,41.000,99.000,66.000,1965.000,6801.000,1.081,1961.000,1965.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.074,24252,138.263,111.562,8.982,15.164,43.000,98.000,66.000,1965.000,6801.000,1.081,1955.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.588,24252,146.626,115.591,7.164,15.724,44.000,99.000,66.000,1965.000,6801.000,1.081,1957.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.101,24252,146.626,115.591,7.164,15.724,46.000,99.000,66.000,1965.000,6801.000,1.081,1967.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.614,24252,150.314,123.782,8.654,14.828,41.000,99.000,66.000,1965.000,6801.000,1.081,1961.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.129,24252,150.314,123.782,8.654,14.828,39.000,99.000,66.000,1965.000,6801.000,1.081,1974.000,1965.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.642,24252,149.653,116.786,8.403,15.050,48.000,99.000,66.000,1965.000,6801.000,1.081,1959.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.155,24252,149.653,116.786,8.403,15.050,43.000,99.000,66.000,1965.000,6801.000,1.081,1953.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.669,24252,155.990,123.923,7.616,14.302,43.000,98.000,66.000,1965.000,6801.000,1.081,1951.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.183,24252,155.990,123.923,7.616,14.302,45.000,99.000,66.000,1965.000,6801.000,1.081,1955.000,1963.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.697,24252,156.572,119.900,7.496,14.631,48.000,99.000,66.000,1965.000,6801.000,1.081,1955.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.210,24252,156.572,119.900,7.496,14.631,46.000,98.000,66.000,1965.000,6801.000,1.081,1961.000,1965.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.724,24252,159.948,80.639,7.969,14.741,47.000,99.000,66.000,1965.000,6801.000,1.081,1965.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.238,24252,159.948,80.639,7.969,14.741,44.000,99.000,66.000,1965.000,6801.000,1.081,1971.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.751,24252,152.054,125.527,8.095,14.515,42.000,99.000,66.000,1965.000,6801.000,1.081,1965.000,1961.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.264,24252,152.054,125.527,8.095,14.515,45.000,99.000,66.000,1965.000,6801.000,1.081,1967.000,1967.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.777,24252,148.600,113.847,7.199,14.789,47.000,99.000,66.000,1965.000,6801.000,1.081,1967.000,1956.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42.291,24252,148.600,113.847,7.199,14.789,45.000,99.000,66.000,1965.000,6801.000,1.081,1974.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42.804,24252,148.966,85.695,7.979,15.248,50.000,98.000,66.000,1965.000,6801.000,1.081,1969.000,1963.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43.319,24252,148.966,85.695,7.979,15.248,45.000,99.000,66.000,1965.000,6801.000,1.081,1951.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43.832,24252,147.624,116.715,7.803,15.733,44.000,99.000,66.000,1965.000,6801.000,1.081,1963.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44.346,24252,147.624,116.715,7.803,15.733,46.000,99.000,66.000,1965.000,6801.000,1.081,1963.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44.859,24252,148.635,47.541,7.996,15.805,46.000,99.000,66.000,1965.000,6801.000,1.081,1967.000,1965.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.373,24252,158.040,97.081,7.514,15.108,41.000,99.000,66.000,1965.000,6801.000,1.081,1965.000,1971.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.886,24252,158.040,97.081,7.514,15.108,42.000,99.000,66.000,1950.000,6801.000,1.081,1967.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46.400,24252,145.478,53.776,8.203,16.679,43.000,96.000,66.000,1965.000,6801.000,1.081,1967.000,1966.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46.913,24252,145.478,53.776,8.203,16.679,45.000,82.000,66.000,1965.000,6801.000,1.081,1961.000,1969.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.427,24252,145.478,53.776,8.203,16.679,43.000,98.000,66.000,1965.000,6801.000,1.081,1961.000,1958.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.941,24252,143.627,123.628,7.986,16.733,46.000,98.000,66.000,1965.000,6801.000,1.081,1957.000,1960.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48.454,24252,148.065,112.262,8.913,16.808,47.000,97.000,66.000,1965.000,6801.000,1.081,1963.000,1969.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48.967,24252,148.065,112.262,8.913,16.808,42.000,99.000,66.000,1965.000,6801.000,1.081,1965.000,1965.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49.481,24252,139.910,47.041,7.879,17.610,45.000,99.000,66.000,1965.000,6801.000,1.081,1965.000,1971.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49.994,24252,139.910,47.041,7.879,17.610,44.000,98.000,66.000,1965.000,6801.000,1.081,1978.000,1969.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50.508,24252,137.948,58.825,8.625,17.522,42.000,86.000,66.000,1965.000,6801.000,1.081,1971.000,1965.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51.021,24252,137.948,58.825,8.625,17.522,41.000,99.000,66.000,1965.000,6801.000,1.081,1969.000,1962.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51.536,24252,145.063,120.350,7.651,15.915,44.000,98.000,66.000,1965.000,6801.000,1.081,1969.000,1964.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
